Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43,42.946,42.893,42.839,42.785,42.732,42.705,42.704,42.73,42.783,42.862,42.967,43.1,43.258
"Egypt, Arab Rep.",EGY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,25.5901820932158,26.2271566255146,28.3479816954113,29.1134325604942,32.8848991394043,31.8731307983398,33.1018892935221,36.1230010986328,33.622825887244,38.773998260498,35.1185317783157,36.462230682373,37.9005584716797,37.5781274463676
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.232,69.464,69.632,69.911,70.135,70.437,70.709,70.974,71.213,69.79,68.976,71.01,71.633,..
"Egypt, Arab Rep.",EGY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.849,12.597,13.154,13.105,13.052,12.45,11.767,9.855,7.851,7.974,7.441,7.344,6.753,..
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.12892376681615,1.72973481581379,0.757669184522923,1.14134467538236,-0.731384487387936,0.604049086996647,1.01235403315575,1.09033000581892,0.0753241350024998,-0.37159021232411,3.46692585313084,7.19861615609861,4.04554694222478,0.853782292567271
El Salvador,SLV,Gini index,SI.POV.GINI,42.3,41.8,43.4,41.6,40.6,40,38,38.6,38.8,..,39,38.8,39.8,..
El Salvador,SLV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8943.06191543327,9165.42034804478,9327.56424468351,9451.744607867,9646.15432339854,9863.76121214453,10064.7934942601,10297.203612692,10543.9383291317,9692.44931605799,10809.713399518,11085.6178074688,11424.6459176917,11669.0817135644
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.325,67.187,68.036,68.874,69.7,70.501,71.275,72.023,72.746,73.444,74.118,74.767,75.393,75.996
El Salvador,SLV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,27.32486420544,28.0979076272602,28.2731299038736,27.5441027812368,27.3929262374809,27.1794802471695,27.6409104549006,28.194336537252,28.5178063545936,30.9986370324013,30.3043325211094,31.4538910186841,32.3802636612661,32.8347079463918
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.192,71.42,71.225,71.144,70.952,70.908,71.007,71.384,71.725,70.244,69.941,71.969,72.099,..
El Salvador,SLV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.297,3.843,3.693,4.154,3.998,4.418,4.385,4.006,4.17,5.008,4.327,2.999,2.992,..
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.80538922155698,3.65662048278811,2.94887694639661,4.30999866149104,1.67663085315991,1.4119391547901,0.744354746612477,1.06007410662165,1.53027528964192,4.76669523944226,-0.0971007664640153,4.78671704710806,2.85949506037317,2.92140227309108
Equatorial Guinea,GNQ,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,38.5,..,..
Equatorial Guinea,GNQ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,34341.9342607505,35711.4919273537,32894.3693189101,31765.8997056851,27797.7942803179,24435.0645564801,22250.4389230263,20165.4795550607,18446.5916579681,17089.153726379,16821.4486470413,16932.7706827155,15688.2384192658,15454.428493564
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.488,69,69.544,70.083,70.616,71.138,71.646,72.143,72.627,73.1,73.561,74.01,74.448,74.874
Equatorial Guinea,GNQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.827,59.301,59.784,60.228,60.635,61.081,61.481,61.915,62.297,62.141,62.447,63.355,63.707,..
Equatorial Guinea,GNQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.771,36.372,36.979,37.59,38.206,38.827,39.451,40.08,40.712,41.347,41.985,42.625,43.267,43.911
Eritrea,ERI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,4.12871980667114,3.51574993133545,3.20262002944946,..,..,..,..,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.231,64.697,65.005,65.517,65.909,66.242,66.612,66.979,67.306,66.98,66.94,67.789,68.624,..
Eritrea,ERI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.98190131453606,3.93339987296984,2.78056658954994,-0.106175146521685,-0.492326006547392,0.148684907627365,3.41723549488055,3.43632688420446,2.27725931243518,-0.444531097679813,4.65316673847475,19.3982634080616,9.15922507983982,3.52056053296582
Estonia,EST,Gini index,SI.POV.GINI,32.5,32.9,35.1,34.6,32.7,31.2,30.4,30.3,30.8,30.7,31.8,32.3,30.7,..
Estonia,EST,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,32789.4323795893,34115.3622192703,34838.3629500515,36090.4940948192,36729.8072496625,37854.8452505513,39939.4575647613,41273.1995505254,42652.5348631458,41340.7646508087,44251.5374983455,43690.4142331346,41706.5196127617,41546.1201868122
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.965,67.974,68.122,68.269,68.416,68.563,68.717,68.88,69.051,69.229,69.415,69.609,69.81,70.019
Estonia,EST,"School enrollment, tertiary (% gross)",SE.TER.ENRR,71.0235290527344,72.9364700317383,75.4523162841797,76.2024536132812,74.5832824707031,73.0334320068359,72.1369781494141,72.0659637451172,72.7060317993164,72.0443572998047,73.1502075195312,71.4251937866211,67.6179275512695,..
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2292682926829,76.3268292682927,77.1414634146341,77.0341463414634,77.590243902439,77.6414634146342,78.0926829268293,78.2439024390244,78.6463414634147,78.5951219512195,76.9439024390244,77.8439024390244,78.490243902439,..
Estonia,EST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.328,10.021,8.631,7.352,6.412,6.882,5.807,5.412,4.514,6.956,6.178,5.571,6.378,7.499
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.10742714590245,8.9396468278821,5.6213062346895,5.68134885776449,4.95124493704916,7.84727459085682,6.22137528933116,4.81506167461506,2.59801620311074,..,..,..,..,..
Eswatini,SWZ,Gini index,SI.POV.GINI,..,..,..,..,..,54.6,..,..,..,..,..,..,..,..
Eswatini,SWZ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8348.77429738159,8752.11471260333,9040.76474667556,9119.66363354344,9253.29093618087,9629.55566169647,9696.55159509716,9632.16196997692,10123.3160187796,9727.51390002527,9946.04055370333,9955.70904595365,10201.6379845633,10367.2682554184
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.7,22.849,22.999,23.149,23.3,23.459,23.625,23.799,23.981,24.171,24.369,24.576,24.79,25.013
Eswatini,SWZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.02840092827937,..,6.43545771863543,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.057,50.714,52.11,53.491,54.941,56.228,57.574,58.707,59.85,59.862,58.228,63.028,64.123,..
Eswatini,SWZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,22.718,..,..,..,..,34.153,..,34.61,..
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,33.2499598823345,23.600417677317,7.46402192944522,6.89001951597188,9.56889955968623,6.62813337230927,10.6871150284238,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278,21.0377460577711
Ethiopia,ETH,Gini index,SI.POV.GINI,..,..,..,..,35,..,..,..,..,..,31.1,..,..,..
Ethiopia,ETH,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1492.53396473949,1576.76875735604,1696.86515587413,1821.3916176818,1957.41454190833,2084.840556194,2222.82824481382,2311.16511659606,2437.97046055952,2516.54907642544,2588.41310215884,2655.59276743729,2757.95923634026,2884.26460712345
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.735,18.16,18.575,18.998,19.428,19.866,20.31,20.763,21.225,21.695,22.174,22.661,23.157,23.661
Ethiopia,ETH,"School enrollment, tertiary (% gross)",SE.TER.ENRR,7.27566003799438,7.62416982650757,..,5.9192507771213,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.595,61.443,62.161,62.927,63.592,64.162,64.766,65.257,65.741,65.969,65.33,66.897,67.315,..
Ethiopia,ETH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,2.251,..,..,..,..,..,..,..,3.935,..,..,..
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,52716.933935158,56744.6519043836,60123.7267080971,63151.5044266511,63139.8057229163,63286.5842199228,64574.4907315864,65297.3125271059,67210.427723407,65136.5694597249,67770.4886589012,69370.9545797436,70428.9630965924,..
Faroe Islands,FRO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.088,41.225,41.363,41.501,41.638,41.777,41.914,42.064,42.225,42.398,42.583,42.779,42.987,43.206
Faroe Islands,FRO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.890243902439,81.090243902439,81.3414634146341,81.5926829268293,81.7926829268293,81.9926829268293,82.1439024390244,82.2926829268293,82.4439024390244,82.6439024390244,82.8439024390244,82.9439024390244,83.1439024390244,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.27811782708494,3.42337523401979,2.91354193604001,0.519306474579164,1.37488542621438,3.86322538221276,3.34757834757835,4.0814763764453,1.77310182460277,-2.59524325887374,0.155855722131513,4.52019266394958,2.14817440623892,4.51138256524156
Fiji,FJI,Gini index,SI.POV.GINI,..,..,36.7,..,..,..,..,..,30.7,..,..,..,..,..
Fiji,FJI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10412.9963753257,10537.6920298088,11019.2983629288,11621.1294908225,12131.0916903613,12419.825775383,13090.5007050371,13612.9520960439,13567.4738824515,11254.9698172863,10685.1970276312,12762.3466367363,13652.4909862727,14104.4435804465
Fiji,FJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.683,53.196,53.706,54.216,54.726,55.235,55.742,56.248,56.75,57.247,57.74,58.229,58.713,59.192
Fiji,FJI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,69.4327641990718,68.4167953525995,77.5601234063116,82.343551650893,79.1464225438552,77.5562006170027,83.7613654490349,76.7030156165859,68.7794855157684,60.9679066767014,75.0089752283697
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.88,65.812,66.545,66.581,66.48,66.657,67.06,66.965,67.009,66.924,64.904,67.148,67.316,..
Fiji,FJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.406,9,..,6.17,..,4.319,..,..,..,..,..,..,..,5.361
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.4168075425521,2.80833622561575,1.47828615688808,1.04119621178439,-0.207928839905252,0.356684500891724,0.754015047084353,1.08382098409304,1.02409392963425,0.290554555653304,2.19457432340004,7.12350773301401,6.25064322154762,1.5656890623162
Finland,FIN,Gini index,SI.POV.GINI,27.6,27.1,27.2,26.8,27.1,27.1,27.4,27.3,27.7,27.1,27.7,27.9,27.4,..
Finland,FIN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,55053.3906850323,53957.6680986279,53183.4286685126,52710.7334867778,52782.4873926277,53984.6316254715,55637.2262781223,56226.337241343,56922.4873163103,55424.8574989208,56790.3766177692,57068.3056478074,56246.4431523174,55628.6815127631
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.313,84.841,85.125,85.175,85.225,85.275,85.325,85.382,85.446,85.517,85.596,85.681,85.773,85.872
Finland,FIN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,93.2884292602539,91.5533828735352,91.2365264892578,89.9938812255859,89.6573791503906,89.3280029296875,90.6983871459961,92.3850021362305,94.5891189575195,96.4726333618164,100.868072509766,104.944221496582,108.130409240723,..
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.4707317073171,80.6268292682927,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.9829268292683,81.9317073170732,81.8853658536585,81.1878048780488,81.6853658536585,..
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.781,7.689,8.193,8.663,9.376,8.818,8.64,7.361,6.695,7.759,7.617,6.719,7.149,8.336
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.11159795174999,1.95419531613501,0.863715497861873,0.507758822937963,0.0375143805125298,0.183334861123829,1.03228275064667,1.85081508315501,1.10825492288292,0.476498852725014,1.64233141038393,5.22236748369736,4.87835726508438,1.99904942291464
France,FRA,Gini index,SI.POV.GINI,33.3,33.1,32.5,32.3,32.7,31.9,31.6,32.4,31.2,30.7,31.5,31.2,31.8,..
France,FRA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,50085.6829779109,49935.6269081617,50066.5304324783,50326.567863089,50682.8953586333,50984.075297832,51895.5662985838,52560.9536243841,53448.5548849943,49311.333409639,52517.3354905855,53691.6174870768,54017.8741725591,54464.9816695754
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.622,78.878,79.135,79.394,79.655,79.917,80.18,80.444,80.709,80.975,81.242,81.509,81.777,82.044
France,FRA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,55.6257286071777,57.9090118408203,59.8487586975098,61.5104789733887,62.7859306335449,64.7276763916016,65.8022308349609,67.5435180664062,67.7331314086914,68.8709411621094,69.9397888183594,71.5107269287109,70.4536437988281,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.1146341463415,81.9682926829268,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073,82.5756097560976,82.6756097560976,82.8268292682927,82.1756097560976,82.3243902439024,82.1292682926829,82.9292682926829,..
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.228,9.841,9.913,10.273,10.354,10.057,9.409,9.018,8.415,8.009,7.871,7.303,7.335,7.388
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.889,61.459,61.583,61.633,61.683,61.734,61.784,61.834,61.897,61.975,62.066,62.17,62.288,62.42
French Polynesia,PYF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.434,81.695,81.935,82.151,82.339,82.555,82.774,82.985,83.195,82.459,79.571,83.859,84.07,..
French Polynesia,PYF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.26331707837422,2.65241828695621,0.505441058915667,4.69045751826286,-0.338795188753388,2.10670712784051,2.65192583143897,4.74906652083221,2.46456756151188,1.35276110675338,1.08690746519409,4.23124798274575,3.62901534185377,1.17311998381216
Gabon,GAB,Gini index,SI.POV.GINI,..,..,..,..,..,..,38,..,..,..,..,..,..,..
Gabon,GAB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,19153.0878200945,19450.402706679,19836.455485141,20008.9899778716,20147.7116201795,19988.1755963186,19555.707882916,19225.5982574678,19491.4067631396,18681.4840738546,18523.5798032135,18662.0497970472,18702.6905177926,18923.0900476678
Gabon,GAB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.092,86.634,87.156,87.651,88.118,88.559,88.976,89.37,89.741,90.092,90.423,90.735,91.029,91.307
Gabon,GAB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.102,65.438,65.751,66.07,66.336,66.583,66.816,67.043,67.337,67.073,67.072,67.713,68.337,..
Gabon,GAB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.79588266183109,4.25432199813901,5.69912989637384,5.94799935696618,6.80845494579614,7.22879272057924,8.03418974545908,6.52096823946574,7.11567625631189,5.93127636562442,7.37034758876617,11.5131198380505,16.9742129632327,11.5610532897511
"Gambia, The",GMB,Gini index,SI.POV.GINI,..,..,..,..,35.9,..,..,..,..,38.8,..,..,..,..
"Gambia, The",GMB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2519.83983255672,2574.93509664061,2572.44728941685,2465.10971144823,2495.95741601525,2478.46055756999,2533.18683710276,2651.43281455826,2750.82132179634,2702.31919474482,2777.79620978324,2863.1804989768,2932.28059569039,3030.97408356729
"Gambia, The",GMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.384,57.105,57.82,58.528,59.228,59.918,60.599,61.27,61.931,62.582,63.222,63.852,64.472,65.08
"Gambia, The",GMB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2.79681586845883,1.18089454395552,..,..,..,..,..,..,..,..,..,..,..,13.4765901565552
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.561,61.9,62.252,62.576,62.971,63.386,63.708,64.034,64.427,64.418,63.847,64.859,65.86,..
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,9.268,..,..,..,..,..,4.055,..,..,..,..,6.479,..
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.5429333333333,-0.943658853270964,-0.512058410947092,3.06881210379543,4.00357820695097,2.13492713939121,6.03531725272117,2.6152447139767,4.85289821696723,5.2024648897534,9.56691433824769,11.8981654203198,2.48776056578715,1.10971758022096
Georgia,GEO,Gini index,SI.POV.GINI,39.6,39,38.6,37.6,36.5,36.6,37.9,36.4,35.9,34.5,34.2,33.5,34.8,33.9
Georgia,GEO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,12288.6828861156,13193.9596974054,13913.0018245661,14475.3135356035,14936.8434116647,15442.9564358054,16237.6242230275,17228.6790847503,18186.8816465807,17031.1440283426,18915.6534005263,20966.5280391134,22590.5293649146,25000.6326416981
Georgia,GEO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.919,56.303,56.685,57.067,57.448,57.837,58.231,58.632,59.039,59.453,59.872,60.297,60.727,61.162
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,35.9205541584628,33.6164699594408,40.5870663959566,46.3290537874173,51.9050659422441,58.1988080034057,63.535040959252,66.747813990461,69.6463934713126,71.8064531290391,77.2303110681266,79.3253367493498,78.2652247393707,..
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.485,72.672,73.025,73.105,73.241,73.136,73.435,73.985,74.165,73.509,71.635,74.141,74.496,..
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.632,19.653,19.416,17.439,16.506,16.604,13.939,12.667,11.565,11.734,..,..,..,..
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.07517283735874,2.00848884782953,1.50472330251882,0.906794000434214,0.514426137125455,0.491747008445213,1.50949485109622,1.73216879766948,1.44565976888253,0.144877925813963,3.0666666666667,6.87257438551096,5.94643667725828,2.25649814338757
Germany,DEU,Gini index,SI.POV.GINI,30.6,31.1,31.5,30.8,31.7,31.4,31.3,31.9,31.8,32.4,..,..,..,..
Germany,DEU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,57992.3667447647,58158.1379700188,58223.6495302747,59239.3401017561,59699.3381223014,60578.2870698037,61991.4973083418,62495.4989453146,62970.7160913279,60342.6627037391,62530.7653199239,62931.9684095826,62686.5408495937,62829.7960031194
Germany,DEU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.16,77.17,77.18,77.19,77.2,77.224,77.261,77.312,77.376,77.453,77.544,77.648,77.765,77.895
Germany,DEU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,60.8984489440918,65.1844787597656,68.23291015625,67.9464111328125,68.4692306518555,69.1634292602539,72.705078125,72.3894195556641,75.6655426025391,77.3656997680664,78.5947494506836,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,81.0414634146342,80.790243902439,80.6080487804878,80.5414634146342,..
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.967,5.372,5.316,4.979,4.612,4.104,3.781,3.384,3.163,3.881,3.594,3.137,3.071,3.372
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.72845937093023,11.1863409441067,11.6661923071728,15.4896160333319,17.1499695007878,17.4546347070868,12.3719215507049,7.80876516610703,7.14364003330856,9.88728956269943,9.97108867504442,31.2558951049016,38.1069656296501,22.8483281157842
Ghana,GHA,Gini index,SI.POV.GINI,..,42.4,..,..,..,43.5,..,..,..,..,..,..,..,..
Ghana,GHA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5005.36732498187,5339.71321903045,5593.77481886917,5619.07233511591,5607.36635657413,5666.07795334591,5993.63085211077,6234.51208201488,6508.24652305901,6412.68541762469,6607.50297378321,6728.45414012286,6808.53775165029,7061.93402799185
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.394,52.073,52.748,53.419,54.086,54.749,55.407,56.06,56.707,57.349,57.985,58.615,59.238,59.854
Ghana,GHA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,11.2824466895305,11.4938894891938,13.4205396326832,15.0809451652103,15.5618871637579,15.606270735823,16.2065694246062,15.9045597520982,17.3607250095097,18.6139938594155,19.2005186528071,20.44559258931,22.0958254757285,..
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.617,61.995,62.397,62.832,63.175,63.522,63.829,64.138,64.455,64.309,64.286,65.246,65.498,..
Ghana,GHA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,2.173,..,6.806,..,3.369,..,..,..,3.195,2.87,..,..
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Gibraltar,GIB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.333,82.527,82.586,82.644,82.668,82.741,82.858,83.028,83.183,83.07,80.274,83.517,83.553,..
Gibraltar,GIB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.32985323350645,1.50152696177755,-0.921269454256931,-1.3122609640551,-1.73588804765284,-0.825653978390973,1.1212545203142,0.625621413453609,0.253007522038191,-1.24798355581408,1.22382501019854,9.64525981280638,3.46480128513402,2.74149045788606
Greece,GRC,Gini index,SI.POV.GINI,34.8,36.3,36.1,35.8,36,35,34.4,32.9,33.1,33.6,32.9,33.4,33.4,..
Greece,GRC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,33906.4917435676,31250.2268565956,30762.4432227813,31213.3765120298,31347.976574604,31468.6198471099,31995.4108838386,32722.3310444029,33502.7506488997,30487.1129331045,33531.15511226,35906.6127683029,36854.5043968202,37752.6321172664
Greece,GRC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.649,77.004,77.355,77.702,78.046,78.387,78.724,79.058,79.388,79.715,80.038,80.357,80.673,80.984
Greece,GRC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,105.812690734863,110.122978210449,112.705833435059,119.104209899902,..,131.403213500977,135.333923339844,140.950317382812,143.96272277832,143.693344116211,150.605484008789,166.665649414062,165.113418579102,..
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.7317073170732,80.6341463414634,81.2853658536585,81.3853658536585,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,81.6390243902439,81.2878048780488,80.0829268292683,80.7878048780488,81.5365853658537,..
